cve_id,stage,timestamp,input_length,input_words,output_length,output_words
CVE-2025-23656,analyzer,2025-07-14 11:37:45,9018,1296,9263,1234
CVE-2025-23659,analyzer,2025-07-14 11:38:04,3344,507,4269,579
CVE-2025-23660,analyzer,2025-07-14 11:38:27,3138,488,8763,1242
CVE-2025-23661,analyzer,2025-07-14 11:38:51,3261,508,8774,1240
CVE-2025-23662,analyzer,2025-07-14 11:39:12,3442,529,8800,1241
CVE-2025-23664,analyzer,2025-07-14 11:39:27,3238,507,2737,395
CVE-2025-23665,analyzer,2025-07-14 11:39:49,3279,505,8757,1229
CVE-2025-2367,analyzer,2025-07-14 11:40:11,2979,461,8979,1262
CVE-2025-23673,analyzer,2025-07-14 11:40:33,3330,517,8710,1224
CVE-2025-23675,analyzer,2025-07-14 11:40:56,3256,502,8827,1238
CVE-2025-23677,analyzer,2025-07-14 11:41:17,3300,514,8682,1225
CVE-2025-2368,analyzer,2025-07-14 11:41:40,5650,805,8508,1207
CVE-2025-2369,analyzer,2025-07-14 11:42:03,2350,374,9017,1278
CVE-2025-23690,analyzer,2025-07-14 11:42:26,3874,586,8936,1257
CVE-2025-23691,analyzer,2025-07-14 11:42:48,3262,505,8824,1254
CVE-2025-23692,analyzer,2025-07-14 11:43:03,3241,503,3244,437
CVE-2025-23693,analyzer,2025-07-14 11:43:25,3206,498,8870,1251
CVE-2025-23694,analyzer,2025-07-14 11:43:46,3235,507,7001,939
CVE-2025-23698,analyzer,2025-07-14 11:44:09,3440,536,8827,1236
CVE-2025-2370,analyzer,2025-07-14 11:44:31,2493,393,9074,1244
CVE-2025-23702,analyzer,2025-07-14 11:44:53,3276,507,8802,1237
CVE-2025-23703,analyzer,2025-07-14 11:45:14,3435,531,8713,1229
CVE-2025-23708,analyzer,2025-07-14 11:45:31,3306,508,3770,512
CVE-2025-23710,analyzer,2025-07-14 11:45:52,3370,522,8737,1243
CVE-2025-23712,analyzer,2025-07-14 11:46:09,3407,530,3308,454
CVE-2025-23713,analyzer,2025-07-14 11:46:31,3381,535,8718,1240
CVE-2025-23715,analyzer,2025-07-14 11:46:54,2894,450,8922,1261
CVE-2025-23717,analyzer,2025-07-14 11:47:17,3398,519,8742,1231
CVE-2025-2372,analyzer,2025-07-14 11:47:39,3864,561,9189,1284
CVE-2025-23720,analyzer,2025-07-14 11:47:58,3299,509,3955,522
CVE-2025-2373,analyzer,2025-07-14 11:48:21,3653,537,9486,1349
CVE-2025-2374,analyzer,2025-07-14 11:48:44,5043,651,9427,1354
CVE-2025-23743,analyzer,2025-07-14 11:49:05,3382,518,8910,1257
CVE-2025-23744,analyzer,2025-07-14 11:49:28,3489,539,8983,1276
CVE-2025-23745,analyzer,2025-07-14 11:49:49,3370,521,8762,1224
CVE-2025-23749,analyzer,2025-07-14 11:50:10,4032,600,8630,1209
CVE-2025-2376,analyzer,2025-07-14 11:50:25,4546,691,4204,581
CVE-2025-2378,analyzer,2025-07-14 11:50:45,2770,438,9458,1349
CVE-2025-2379,analyzer,2025-07-14 11:51:06,3882,588,9567,1365
CVE-2025-23793,analyzer,2025-07-14 11:51:22,4246,635,3521,486
CVE-2025-2380,analyzer,2025-07-14 11:51:42,4042,602,9381,1326
CVE-2025-23801,analyzer,2025-07-14 11:52:02,3666,563,8838,1255
CVE-2025-23803,analyzer,2025-07-14 11:52:20,8821,1294,9093,1240
CVE-2025-23804,analyzer,2025-07-14 11:52:41,3181,481,9167,1217
CVE-2025-23806,analyzer,2025-07-14 11:53:03,3641,545,9092,1289
CVE-2025-23808,analyzer,2025-07-14 11:53:24,3829,589,8887,1248
CVE-2025-2381,analyzer,2025-07-14 11:53:45,3036,478,9440,1355
CVE-2025-23810,analyzer,2025-07-14 11:54:06,3749,567,8769,1241
CVE-2025-23817,analyzer,2025-07-14 11:54:24,9032,1311,8766,1238
CVE-2025-23818,analyzer,2025-07-14 11:54:45,3527,541,8795,1238
CVE-2025-23819,analyzer,2025-07-14 11:55:07,3721,554,9218,1321
CVE-2025-2382,analyzer,2025-07-14 11:55:21,2639,417,2797,388
CVE-2025-2383,analyzer,2025-07-14 11:55:42,2846,446,9291,1332
CVE-2025-23832,analyzer,2025-07-14 11:56:08,3399,527,8929,1252
CVE-2025-2384,analyzer,2025-07-14 11:56:30,3037,457,9345,1353
CVE-2025-23848,analyzer,2025-07-14 11:56:52,3281,505,8768,1246
CVE-2025-2385,analyzer,2025-07-14 11:57:14,4566,682,9439,1360
CVE-2025-2386,analyzer,2025-07-14 11:57:30,2659,420,4054,577
CVE-2025-23869,analyzer,2025-07-14 11:57:51,3265,511,8794,1245
CVE-2025-2387,analyzer,2025-07-14 11:58:12,2719,427,9343,1337
CVE-2025-23870,analyzer,2025-07-14 11:58:35,3465,528,8786,1252
CVE-2025-23872,analyzer,2025-07-14 11:58:54,3353,509,5349,715
CVE-2025-23875,analyzer,2025-07-14 11:59:17,3331,512,8732,1184
CVE-2025-2388,analyzer,2025-07-14 11:59:40,6569,964,9004,1258
CVE-2025-23883,analyzer,2025-07-14 12:00:01,3745,565,8796,1225
CVE-2025-2389,analyzer,2025-07-14 12:00:14,2627,419,2115,306
CVE-2025-23895,analyzer,2025-07-14 12:00:36,3464,530,8811,1228
CVE-2025-23898,analyzer,2025-07-14 12:00:59,3369,525,8840,1255
CVE-2025-2390,analyzer,2025-07-14 12:01:21,2672,423,9591,1347
CVE-2025-2391,analyzer,2025-07-14 12:01:44,2662,423,9394,1347
CVE-2025-23919,analyzer,2025-07-14 12:02:00,3955,600,4570,659
CVE-2025-2392,analyzer,2025-07-14 12:02:22,2652,422,9475,1368
CVE-2025-2393,analyzer,2025-07-14 12:02:34,2649,423,1770,251
CVE-2025-2395,analyzer,2025-07-14 12:02:52,6370,924,3385,447
CVE-2025-2397,analyzer,2025-07-14 12:03:16,6761,988,9086,1262
CVE-2025-23976,analyzer,2025-07-14 12:03:34,3293,514,4658,647
CVE-2025-23977,analyzer,2025-07-14 12:03:48,3515,528,2722,377
CVE-2025-23978,analyzer,2025-07-14 12:04:09,3205,494,4164,574
CVE-2025-23980,analyzer,2025-07-14 12:04:28,10338,1512,8790,1253
CVE-2025-23982,analyzer,2025-07-14 12:04:51,7321,1054,9482,1285
CVE-2025-24008,analyzer,2025-07-14 12:05:05,3667,529,3155,410
CVE-2025-2401,analyzer,2025-07-14 12:05:26,3122,462,8624,1254
CVE-2025-24011,analyzer,2025-07-14 12:05:47,2646,410,9244,1318
CVE-2025-2402,analyzer,2025-07-14 12:06:02,5300,772,3582,480
CVE-2025-24025,analyzer,2025-07-14 12:06:16,3246,509,3049,440
CVE-2025-24030,analyzer,2025-07-14 12:06:33,6055,817,4921,696
CVE-2025-24031,analyzer,2025-07-14 12:06:54,4209,630,8622,1210
CVE-2025-24032,analyzer,2025-07-14 12:07:16,5677,767,8952,1255
CVE-2025-24042,analyzer,2025-07-14 12:07:32,7437,1065,4416,511
CVE-2025-24049,analyzer,2025-07-14 12:07:54,8121,1148,9154,1295
CVE-2025-24053,analyzer,2025-07-14 12:08:16,11362,1602,9032,1263
CVE-2025-24058,analyzer,2025-07-14 12:08:38,7507,1069,9152,1296
CVE-2025-24060,analyzer,2025-07-14 12:09:00,7490,1067,9182,1314
CVE-2025-24061,analyzer,2025-07-14 12:09:21,2200,353,9311,1343
CVE-2025-24062,analyzer,2025-07-14 12:09:43,7507,1069,9069,1252
CVE-2025-24071,analyzer,2025-07-14 12:10:00,3182,461,5145,716
CVE-2025-24073,analyzer,2025-07-14 12:10:22,7486,1067,9162,1276
CVE-2025-24074,analyzer,2025-07-14 12:10:39,7507,1069,4110,510
CVE-2025-24076,analyzer,2025-07-14 12:11:01,11357,1606,8900,1221
CVE-2025-24102,analyzer,2025-07-14 12:11:23,5159,710,8446,1195
CVE-2025-24109,analyzer,2025-07-14 12:11:45,3245,489,9127,1215
CVE-2025-24111,analyzer,2025-07-14 12:12:08,3692,512,8954,1205
CVE-2025-24126,analyzer,2025-07-14 12:12:30,4656,664,8786,1231
CVE-2025-24132,analyzer,2025-07-14 12:12:51,2892,454,8910,1270
CVE-2025-24134,analyzer,2025-07-14 12:13:13,2119,335,9405,1264
CVE-2025-24138,analyzer,2025-07-14 12:13:35,3264,423,9609,1275
CVE-2025-24142,analyzer,2025-07-14 12:13:49,2850,456,2997,421
CVE-2025-24144,analyzer,2025-07-14 12:14:12,5382,712,9206,1316
CVE-2025-24146,analyzer,2025-07-14 12:14:34,4178,608,9194,1308
CVE-2025-24150,analyzer,2025-07-14 12:14:50,3567,552,3549,516
CVE-2025-24151,analyzer,2025-07-14 12:15:10,3358,488,8118,1156
CVE-2025-24155,analyzer,2025-07-14 12:15:33,2728,433,8811,1268
CVE-2025-24164,analyzer,2025-07-14 12:15:56,3747,536,8937,1288
CVE-2025-24173,analyzer,2025-07-14 12:16:20,4729,667,9277,1233
CVE-2025-24174,analyzer,2025-07-14 12:16:45,4361,655,8923,1270
CVE-2025-24183,analyzer,2025-07-14 12:17:00,3759,562,3121,428
CVE-2025-24189,analyzer,2025-07-14 12:17:23,5812,772,8530,1204
CVE-2025-2419,analyzer,2025-07-14 12:17:43,2728,425,9407,1335
CVE-2025-24190,analyzer,2025-07-14 12:18:05,3834,575,8688,1250
CVE-2025-24191,analyzer,2025-07-14 12:18:27,2566,404,9224,1298
CVE-2025-24193,analyzer,2025-07-14 12:18:50,6916,1004,8794,1211
CVE-2025-24195,analyzer,2025-07-14 12:19:11,7992,1126,8676,1223
CVE-2025-24196,analyzer,2025-07-14 12:19:32,7496,1071,8663,1223
CVE-2025-24198,analyzer,2025-07-14 12:19:55,4162,604,8883,1254
CVE-2025-24199,analyzer,2025-07-14 12:20:13,3478,495,5491,742
CVE-2025-24202,analyzer,2025-07-14 12:20:31,2481,388,5075,728
CVE-2025-24204,analyzer,2025-07-14 12:20:46,2127,339,3154,434
CVE-2025-24205,analyzer,2025-07-14 12:21:07,8370,1147,8870,1244
CVE-2025-24211,analyzer,2025-07-14 12:21:28,2517,408,8667,1245
CVE-2025-24213,analyzer,2025-07-14 12:21:50,4596,608,8566,1222
CVE-2025-24214,analyzer,2025-07-14 12:22:12,2045,343,9347,1343
CVE-2025-24215,analyzer,2025-07-14 12:22:27,4854,691,3752,445
CVE-2025-24216,analyzer,2025-07-14 12:22:43,5093,675,3786,529
CVE-2025-24217,analyzer,2025-07-14 12:23:04,3537,521,9024,1281
CVE-2025-24218,analyzer,2025-07-14 12:23:20,2723,428,4760,677
CVE-2025-24220,analyzer,2025-07-14 12:23:37,7633,1075,4598,631
CVE-2025-24222,analyzer,2025-07-14 12:23:58,2662,414,8650,1243
CVE-2025-24223,analyzer,2025-07-14 12:24:19,4597,606,8739,1257
CVE-2025-24226,analyzer,2025-07-14 12:24:40,2631,406,8933,1249
CVE-2025-24229,analyzer,2025-07-14 12:24:54,3138,460,2780,396
CVE-2025-24232,analyzer,2025-07-14 12:25:15,2972,434,9131,1312
CVE-2025-24235,analyzer,2025-07-14 12:25:34,3697,523,5680,807
CVE-2025-24236,analyzer,2025-07-14 12:25:49,2567,379,4318,583
CVE-2025-24239,analyzer,2025-07-14 12:26:04,2401,362,3471,471
CVE-2025-24241,analyzer,2025-07-14 12:26:23,2122,336,6554,891
CVE-2025-24244,analyzer,2025-07-14 12:26:44,4047,572,8916,1227
CVE-2025-24246,analyzer,2025-07-14 12:27:06,3776,526,9591,1312
CVE-2025-24247,analyzer,2025-07-14 12:27:27,1958,314,8933,1259
CVE-2025-24248,analyzer,2025-07-14 12:27:41,7640,1075,3654,518
CVE-2025-24250,analyzer,2025-07-14 12:28:02,3802,547,9116,1285
CVE-2025-24253,analyzer,2025-07-14 12:28:24,3735,562,9301,1331
CVE-2025-24254,analyzer,2025-07-14 12:28:45,8319,1144,8999,1270
CVE-2025-24255,analyzer,2025-07-14 12:29:05,3039,459,8903,1258
CVE-2025-24258,analyzer,2025-07-14 12:29:24,8820,1215,6738,949
CVE-2025-24260,analyzer,2025-07-14 12:29:45,2608,408,8782,1240
CVE-2025-24261,analyzer,2025-07-14 12:30:00,3868,563,4225,582
CVE-2025-24262,analyzer,2025-07-14 12:30:16,2447,391,4510,595
CVE-2025-24263,analyzer,2025-07-14 12:30:37,2823,436,8996,1281
CVE-2025-24264,analyzer,2025-07-14 12:30:59,4400,602,8888,1234
CVE-2025-24269,analyzer,2025-07-14 12:31:19,2638,405,8720,1245
CVE-2025-24270,analyzer,2025-07-14 12:31:40,7534,1050,9255,1331
CVE-2025-24272,analyzer,2025-07-14 12:32:01,3248,470,9063,1263
CVE-2025-24274,analyzer,2025-07-14 12:32:23,7983,1126,8944,1275
CVE-2025-24276,analyzer,2025-07-14 12:32:45,3257,461,8837,1232
CVE-2025-24279,analyzer,2025-07-14 12:33:06,3232,465,9237,1331
CVE-2025-24280,analyzer,2025-07-14 12:33:28,2703,397,8679,1224
CVE-2025-24281,analyzer,2025-07-14 12:33:49,2496,393,9125,1320
CVE-2025-24282,analyzer,2025-07-14 12:34:09,2574,388,6805,951
CVE-2025-24283,analyzer,2025-07-14 12:34:31,3260,489,9294,1282
CVE-2025-24308,analyzer,2025-07-14 12:34:52,8084,1142,8813,1244
CVE-2025-24318,analyzer,2025-07-14 12:35:13,2363,378,8970,1297
CVE-2025-24319,analyzer,2025-07-14 12:35:33,2138,340,32265,25
CVE-2025-24340,analyzer,2025-07-14 12:35:48,3195,490,5363,738
CVE-2025-24353,analyzer,2025-07-14 12:36:08,4287,674,9111,1285
CVE-2025-24358,analyzer,2025-07-14 12:36:27,12505,1848,9063,1235
CVE-2025-24360,analyzer,2025-07-14 12:36:44,4408,635,4797,670
CVE-2025-24363,analyzer,2025-07-14 12:37:00,5547,831,4643,662
CVE-2025-24364,analyzer,2025-07-14 12:37:20,4111,629,9015,1292
CVE-2025-24365,analyzer,2025-07-14 12:37:43,4775,709,9362,1283
CVE-2025-24370,analyzer,2025-07-14 12:38:02,10981,1464,5464,736
CVE-2025-24373,analyzer,2025-07-14 12:38:23,4086,593,9124,1273
CVE-2025-24374,analyzer,2025-07-14 12:38:43,3525,556,8756,1255
CVE-2025-24376,analyzer,2025-07-14 12:38:58,5254,729,4682,612
CVE-2025-24397,analyzer,2025-07-14 12:39:19,8927,1238,8959,1242
CVE-2025-24408,analyzer,2025-07-14 12:39:35,8849,1212,3178,404
CVE-2025-24411,analyzer,2025-07-14 12:39:57,7726,1080,9064,1241
CVE-2025-24418,analyzer,2025-07-14 12:40:23,12623,1756,8995,1251
CVE-2025-24422,analyzer,2025-07-14 12:40:40,7667,1094,4676,631
CVE-2025-24423,analyzer,2025-07-14 12:41:03,12859,1773,8771,1222
CVE-2025-24424,analyzer,2025-07-14 12:41:25,7719,1090,8807,1214
CVE-2025-24425,analyzer,2025-07-14 12:41:46,3555,502,8965,1278
CVE-2025-24426,analyzer,2025-07-14 12:42:09,7507,1063,9097,1199
CVE-2025-24427,analyzer,2025-07-14 12:42:31,7377,1046,8817,1224
CVE-2025-24429,analyzer,2025-07-14 12:42:52,8192,1158,8726,1213
CVE-2025-24435,analyzer,2025-07-14 12:43:14,13044,1807,8971,1256
CVE-2025-24436,analyzer,2025-07-14 12:43:35,7723,1073,9081,1268
CVE-2025-24437,analyzer,2025-07-14 12:43:52,7808,1098,5985,767
CVE-2025-24446,analyzer,2025-07-14 12:44:15,9248,1290,9109,1292
CVE-2025-24461,analyzer,2025-07-14 12:44:38,7336,1036,8895,1240
CVE-2025-24482,analyzer,2025-07-14 12:44:59,8541,1187,9228,1272
CVE-2025-24495,analyzer,2025-07-14 12:45:21,4518,604,9086,1251
CVE-2025-24499,analyzer,2025-07-14 12:45:42,4038,556,9083,1277
CVE-2025-24501,analyzer,2025-07-14 12:46:03,2222,359,9026,1290
CVE-2025-24504,analyzer,2025-07-14 12:46:24,2161,360,9067,1294
CVE-2025-24510,analyzer,2025-07-14 12:46:47,3172,480,8943,1251
CVE-2025-24513,analyzer,2025-07-14 12:47:12,4541,628,9368,1344
CVE-2025-24514,analyzer,2025-07-14 12:47:29,4409,604,5458,750
CVE-2025-24532,analyzer,2025-07-14 12:47:51,8421,1181,9166,1227
CVE-2025-24549,analyzer,2025-07-14 12:48:12,3931,592,8947,1255
CVE-2025-24555,analyzer,2025-07-14 12:48:33,3501,528,8882,1250
CVE-2025-24561,analyzer,2025-07-14 12:48:54,4325,632,8760,1215
CVE-2025-24562,analyzer,2025-07-14 12:49:17,3454,524,8801,1235
CVE-2025-24611,analyzer,2025-07-14 12:49:37,3494,518,8795,1263
CVE-2025-24636,analyzer,2025-07-14 12:49:52,3577,537,2973,421
CVE-2025-24699,analyzer,2025-07-14 12:50:12,3915,584,8891,1242
CVE-2025-2471,analyzer,2025-07-14 12:50:33,4183,628,9259,1322
CVE-2025-2472,analyzer,2025-07-14 12:50:54,2830,448,9479,1351
CVE-2025-2473,analyzer,2025-07-14 12:51:17,2852,457,9468,1347
CVE-2025-24756,analyzer,2025-07-14 12:51:36,7667,1121,9154,1255
CVE-2025-2476,analyzer,2025-07-14 12:51:58,2940,462,8991,1306
CVE-2025-2478,analyzer,2025-07-14 12:52:15,3269,502,4825,685
CVE-2025-24784,analyzer,2025-07-14 12:52:38,9990,1423,9134,1288
CVE-2025-24785,analyzer,2025-07-14 12:52:59,3838,594,8927,1258
CVE-2025-24797,analyzer,2025-07-14 12:53:18,8120,1162,6099,781
CVE-2025-24805,analyzer,2025-07-14 12:53:38,8223,1166,8824,1268
CVE-2025-24827,analyzer,2025-07-14 12:53:58,7478,1054,7220,1035
CVE-2025-24828,analyzer,2025-07-14 12:54:15,8462,1212,8964,1257
CVE-2025-24829,analyzer,2025-07-14 12:54:36,7478,1054,8969,1282
CVE-2025-24830,analyzer,2025-07-14 12:54:52,7440,1050,4523,633
CVE-2025-24832,analyzer,2025-07-14 12:55:13,2531,400,9182,1301
CVE-2025-24836,analyzer,2025-07-14 12:55:35,2229,351,9114,1273
CVE-2025-24858,analyzer,2025-07-14 12:55:55,3114,485,8552,1240
CVE-2025-24861,analyzer,2025-07-14 12:56:17,2212,355,9156,1316
CVE-2025-24882,analyzer,2025-07-14 12:56:39,3074,465,9017,1302
CVE-2025-24884,analyzer,2025-07-14 12:56:59,4367,612,9419,1366
CVE-2025-24885,analyzer,2025-07-14 12:57:18,8446,1222,5977,795
CVE-2025-24886,analyzer,2025-07-14 12:57:39,2938,470,9039,1315
CVE-2025-24887,analyzer,2025-07-14 12:58:01,3761,579,9332,1245
CVE-2025-24888,analyzer,2025-07-14 12:58:24,5949,851,8921,1167
CVE-2025-24894,analyzer,2025-07-14 12:58:46,8812,1316,9188,1259
CVE-2025-24895,analyzer,2025-07-14 12:59:07,9617,1411,8988,1224
CVE-2025-24899,analyzer,2025-07-14 12:59:33,4271,621,9298,1316
CVE-2025-24904,analyzer,2025-07-14 12:59:48,8430,1171,4065,517
CVE-2025-24916,analyzer,2025-07-14 13:00:10,9786,1331,9195,1288
CVE-2025-24917,analyzer,2025-07-14 13:00:25,9245,1245,4081,560
CVE-2025-24946,analyzer,2025-07-14 13:00:46,6284,909,8719,1228
CVE-2025-24947,analyzer,2025-07-14 13:01:07,4669,715,8652,1235
CVE-2025-24949,analyzer,2025-07-14 13:01:21,1969,309,3238,449
CVE-2025-24962,analyzer,2025-07-14 13:01:49,3961,620,9070,1285
CVE-2025-24968,analyzer,2025-07-14 13:02:10,4229,628,8754,1225
CVE-2025-2497,analyzer,2025-07-14 13:02:26,3544,518,3700,527
CVE-2025-24970,analyzer,2025-07-14 13:02:47,3427,505,8345,1153
CVE-2025-24974,analyzer,2025-07-14 13:03:08,4254,612,6293,861
CVE-2025-24989,analyzer,2025-07-14 13:03:30,11700,1645,8868,1245
CVE-2025-2499,analyzer,2025-07-14 13:03:47,12730,1779,4678,664
CVE-2025-24994,analyzer,2025-07-14 13:04:09,11365,1607,8911,1248
CVE-2025-25026,analyzer,2025-07-14 13:04:25,6244,901,3633,453
CVE-2025-2503,analyzer,2025-07-14 13:04:47,7586,1063,8928,1264
CVE-2025-25042,analyzer,2025-07-14 13:05:09,7763,1102,9377,1258
CVE-2025-25069,analyzer,2025-07-14 13:05:24,2740,433,3325,456
CVE-2025-25071,analyzer,2025-07-14 13:05:46,3317,515,8766,1240
CVE-2025-25072,analyzer,2025-07-14 13:06:09,3102,472,8659,1223
CVE-2025-25074,analyzer,2025-07-14 13:06:31,3358,521,8753,1225
CVE-2025-25075,analyzer,2025-07-14 13:06:54,3436,531,8928,1262
CVE-2025-25086,analyzer,2025-07-14 13:07:16,3332,506,8895,1251
CVE-2025-25088,analyzer,2025-07-14 13:07:37,7562,1092,8789,1240
CVE-2025-25093,analyzer,2025-07-14 13:08:00,3817,571,9020,1272
CVE-2025-25100,analyzer,2025-07-14 13:08:20,8853,1294,9005,1260
CVE-2025-2511,analyzer,2025-07-14 13:08:43,3138,485,9481,1343
CVE-2025-2512,analyzer,2025-07-14 13:09:03,3456,540,6472,852
CVE-2025-25123,analyzer,2025-07-14 13:09:25,4153,619,8618,1212
CVE-2025-25125,analyzer,2025-07-14 13:09:47,3949,588,8718,1229
CVE-2025-25126,analyzer,2025-07-14 13:10:08,3754,567,8865,1246
CVE-2025-25128,analyzer,2025-07-14 13:10:32,3998,607,8839,1241
CVE-2025-25135,analyzer,2025-07-14 13:10:57,3378,510,8850,1248
CVE-2025-25138,analyzer,2025-07-14 13:11:14,3022,475,3949,562
CVE-2025-25139,analyzer,2025-07-14 13:11:37,3714,575,8769,1237
CVE-2025-25140,analyzer,2025-07-14 13:12:01,3761,574,8845,1258
CVE-2025-25147,analyzer,2025-07-14 13:12:20,9138,1330,8908,1259
CVE-2025-25148,analyzer,2025-07-14 13:12:40,9681,1422,8812,1243
CVE-2025-25149,analyzer,2025-07-14 13:13:02,3681,553,8779,1246
CVE-2025-25152,analyzer,2025-07-14 13:13:20,4088,611,5268,717
CVE-2025-25153,analyzer,2025-07-14 13:13:43,4083,629,8870,1228
CVE-2025-25154,analyzer,2025-07-14 13:14:05,4011,598,8785,1224
CVE-2025-25156,analyzer,2025-07-14 13:14:27,3824,581,8784,1247
CVE-2025-25160,analyzer,2025-07-14 13:14:45,3985,600,4668,659
CVE-2025-25162,analyzer,2025-07-14 13:15:09,3209,490,9349,1345
CVE-2025-25166,analyzer,2025-07-14 13:15:32,4162,634,8883,1272
CVE-2025-25168,analyzer,2025-07-14 13:15:54,3886,583,8960,1253
CVE-2025-25175,analyzer,2025-07-14 13:16:17,3907,585,8698,1228
CVE-2025-25178,analyzer,2025-07-14 13:16:38,2009,316,8758,1245
CVE-2025-25183,analyzer,2025-07-14 13:16:59,5093,728,8500,1240
CVE-2025-25186,analyzer,2025-07-14 13:17:17,7015,938,5048,636
CVE-2025-25192,analyzer,2025-07-14 13:17:40,4289,615,8194,1059
CVE-2025-25193,analyzer,2025-07-14 13:18:04,3614,565,8793,1231
CVE-2025-25195,analyzer,2025-07-14 13:18:28,5102,728,9159,1299
CVE-2025-25196,analyzer,2025-07-14 13:18:44,13040,1867,3342,440
CVE-2025-25199,analyzer,2025-07-14 13:19:06,4261,625,8756,1264
CVE-2025-25201,analyzer,2025-07-14 13:19:29,11321,1624,9124,1291
CVE-2025-25202,analyzer,2025-07-14 13:19:44,9882,1437,3488,406
CVE-2025-25205,analyzer,2025-07-14 13:20:08,7716,1101,9389,1227
CVE-2025-25225,analyzer,2025-07-14 13:20:27,7630,1065,6100,831
CVE-2025-25227,analyzer,2025-07-14 13:20:50,2751,408,8605,1200
CVE-2025-25230,analyzer,2025-07-14 13:21:06,7438,1056,5061,693
CVE-2025-2524,analyzer,2025-07-14 13:21:29,9639,1328,9148,1277
CVE-2025-25274,analyzer,2025-07-14 13:21:52,2400,386,8829,1253
CVE-2025-2528,analyzer,2025-07-14 13:22:14,7830,1098,8933,1230
CVE-2025-25281,analyzer,2025-07-14 13:22:36,2157,356,9061,1295
CVE-2025-25284,analyzer,2025-07-14 13:23:01,10215,1446,8739,1248
CVE-2025-25291,analyzer,2025-07-14 13:23:30,6582,968,8032,1176
CVE-2025-25292,analyzer,2025-07-14 13:23:53,8616,1260,8929,1234
CVE-2025-25293,analyzer,2025-07-14 13:24:09,8335,1072,3261,449
CVE-2025-25333,analyzer,2025-07-14 13:24:23,2013,329,3154,437
CVE-2025-25362,analyzer,2025-07-14 13:24:44,5292,665,9471,1287
CVE-2025-25370,analyzer,2025-07-14 13:25:08,3391,515,8007,1130
CVE-2025-25374,analyzer,2025-07-14 13:25:30,5271,751,8859,1269
CVE-2025-25381,analyzer,2025-07-14 13:25:52,11066,1467,8920,1259
CVE-2025-2539,analyzer,2025-07-14 13:26:08,2519,396,3897,546
CVE-2025-25450,analyzer,2025-07-14 13:26:28,9347,1306,5812,783
CVE-2025-25451,analyzer,2025-07-14 13:26:50,9486,1335,8913,1251
CVE-2025-25452,analyzer,2025-07-14 13:27:12,8790,1242,8944,1253
CVE-2025-2546,analyzer,2025-07-14 13:27:27,2553,404,3232,426
CVE-2025-25468,analyzer,2025-07-14 13:27:47,1773,294,8858,1287
CVE-2025-2547,analyzer,2025-07-14 13:28:11,2640,414,9219,1287
CVE-2025-25477,analyzer,2025-07-14 13:28:35,2682,417,8741,1229
CVE-2025-2548,analyzer,2025-07-14 13:28:58,2650,414,9162,1278
CVE-2025-2549,analyzer,2025-07-14 13:29:26,2584,412,8901,1250
CVE-2025-2550,analyzer,2025-07-14 13:29:49,2690,425,9093,1257
CVE-2025-25500,analyzer,2025-07-14 13:30:12,2261,355,9015,1278
CVE-2025-25504,analyzer,2025-07-14 13:30:34,11661,1658,9127,1279
CVE-2025-2551,analyzer,2025-07-14 13:30:58,2695,421,8987,1266
CVE-2025-2552,analyzer,2025-07-14 13:31:20,2718,424,9388,1283
CVE-2025-2553,analyzer,2025-07-14 13:31:44,2725,426,9218,1227
CVE-2025-2555,analyzer,2025-07-14 13:32:07,2741,452,8600,1203
CVE-2025-2557,analyzer,2025-07-14 13:32:35,3094,490,8999,1258
CVE-2025-25585,analyzer,2025-07-14 13:32:59,8176,1142,9186,1212
CVE-2025-25589,analyzer,2025-07-14 13:33:21,5921,839,9210,1292
CVE-2025-25598,analyzer,2025-07-14 13:33:38,11723,1653,4446,597
CVE-2025-2560,analyzer,2025-07-14 13:33:54,8947,1275,3193,440
CVE-2025-25604,analyzer,2025-07-14 13:34:15,2432,376,9078,1291
CVE-2025-25605,analyzer,2025-07-14 13:34:36,2405,370,8956,1278
CVE-2025-2561,analyzer,2025-07-14 13:34:56,8868,1261,5332,696
CVE-2025-25614,analyzer,2025-07-14 13:35:19,12373,1717,9181,1245
CVE-2025-25615,analyzer,2025-07-14 13:35:44,6245,905,8919,1264
CVE-2025-25616,analyzer,2025-07-14 13:36:09,7935,1102,8890,1268
CVE-2025-25617,analyzer,2025-07-14 13:36:26,11357,1594,4475,537
CVE-2025-25618,analyzer,2025-07-14 13:36:49,12864,1793,9037,1250
CVE-2025-25621,analyzer,2025-07-14 13:37:11,8216,1124,9053,1282
CVE-2025-2563,analyzer,2025-07-14 13:37:34,13009,1827,9138,1180
CVE-2025-25632,analyzer,2025-07-14 13:37:50,2397,370,4389,603
CVE-2025-25663,analyzer,2025-07-14 13:38:12,2141,344,8772,1262
CVE-2025-25664,analyzer,2025-07-14 13:38:30,2027,326,6101,872
CVE-2025-25667,analyzer,2025-07-14 13:38:43,2117,332,2664,368
CVE-2025-25668,analyzer,2025-07-14 13:38:58,2006,324,2812,392
CVE-2025-25675,analyzer,2025-07-14 13:39:12,2753,424,3307,456
CVE-2025-25683,analyzer,2025-07-14 13:39:35,8172,1178,8903,1227
CVE-2025-25685,analyzer,2025-07-14 13:39:53,4439,706,3811,557
CVE-2025-2572,analyzer,2025-07-14 13:40:09,2529,388,3297,436
