CVE ID,Status,Retrieval Time (s),CWE Count,Alt Terms Count,Sparse Count,Dense Count,Graph Count
CVE-2025-3400,SUCCESS,5.31,10,1,7,1,1
CVE-2025-3401,SUCCESS,5.09,10,1,7,1,1
CVE-2025-3402,SUCCESS,5.22,10,1,7,1,1
CVE-2025-34026,SUCCESS,4.78,10,0,8,1,1
CVE-2025-34027,SUCCESS,5.73,10,1,7,1,1
CVE-2025-3403,SUCCESS,6.08,10,0,8,1,1
CVE-2025-3406,SUCCESS,5.35,10,0,8,1,1
CVE-2025-3407,SUCCESS,4.99,10,0,8,1,1
CVE-2025-3408,SUCCESS,5.00,10,1,7,1,1
CVE-2025-3409,SUCCESS,4.84,10,2,6,1,1
CVE-2025-3410,SUCCESS,5.53,10,0,8,1,1
CVE-2025-3413,SUCCESS,5.32,10,0,8,1,1
CVE-2025-3418,SUCCESS,6.27,10,0,8,1,1
CVE-2025-3427,SUCCESS,5.59,10,1,7,1,1
CVE-2025-3428,SUCCESS,5.81,10,1,7,1,1
CVE-2025-3429,SUCCESS,5.84,10,1,7,1,1
CVE-2025-3430,SUCCESS,6.00,10,1,7,1,1
CVE-2025-3436,SUCCESS,1.99,11,0,11,0,0
CVE-2025-3438,SUCCESS,5.09,10,0,8,1,1
CVE-2025-3445,SUCCESS,5.57,10,3,5,1,1
CVE-2025-3455,SUCCESS,5.66,10,0,8,1,1
CVE-2025-3470,SUCCESS,6.17,10,1,7,1,1
CVE-2025-3475,SUCCESS,6.22,10,1,7,1,1
CVE-2025-3480,SUCCESS,6.92,10,1,7,1,1
CVE-2025-35003,SUCCESS,5.88,10,2,6,1,1
CVE-2025-3518,SUCCESS,5.35,10,0,8,1,1
CVE-2025-3522,SUCCESS,5.93,10,0,8,1,1
CVE-2025-3530,SUCCESS,6.06,10,0,8,1,1
CVE-2025-3534,SUCCESS,5.74,10,1,7,1,1
CVE-2025-3536,SUCCESS,5.26,10,1,7,1,1
CVE-2025-3537,SUCCESS,5.51,10,1,7,1,1
CVE-2025-3538,SUCCESS,5.20,10,2,6,1,1
CVE-2025-3539,SUCCESS,4.99,10,2,6,1,1
CVE-2025-3540,SUCCESS,5.58,10,2,6,1,1
CVE-2025-3541,SUCCESS,5.26,10,2,6,1,1
CVE-2025-3542,SUCCESS,5.31,10,2,6,1,1
CVE-2025-3543,SUCCESS,5.26,10,2,6,1,1
CVE-2025-3544,SUCCESS,5.00,10,2,6,1,1
CVE-2025-3545,SUCCESS,5.47,10,2,6,1,1
CVE-2025-3546,SUCCESS,4.85,10,2,6,1,1
CVE-2025-3548,SUCCESS,4.99,10,2,6,1,1
CVE-2025-3549,SUCCESS,4.88,10,2,6,1,1
CVE-2025-3550,SUCCESS,5.57,10,1,7,1,1
CVE-2025-3553,SUCCESS,5.33,10,1,7,1,1
CVE-2025-3558,SUCCESS,5.13,10,0,8,1,1
CVE-2025-3559,SUCCESS,6.46,10,1,7,1,1
CVE-2025-3563,SUCCESS,5.33,10,0,8,1,1
CVE-2025-3564,SUCCESS,5.31,10,1,7,1,1
CVE-2025-3565,SUCCESS,5.37,10,0,8,1,1
CVE-2025-3566,SUCCESS,4.74,10,0,8,1,1
CVE-2025-3567,SUCCESS,5.71,10,1,7,1,1
CVE-2025-3569,SUCCESS,5.34,10,1,7,1,1
CVE-2025-3571,SUCCESS,4.90,10,1,7,1,1
CVE-2025-3579,SUCCESS,5.26,10,1,7,1,1
CVE-2025-3580,SUCCESS,5.79,10,0,8,1,1
CVE-2025-3585,SUCCESS,5.46,10,0,8,1,1
CVE-2025-3587,SUCCESS,5.63,10,1,7,1,1
CVE-2025-3588,SUCCESS,5.17,10,2,6,1,1
CVE-2025-3589,SUCCESS,4.59,10,1,7,1,1
CVE-2025-3590,SUCCESS,4.83,10,0,8,1,1
CVE-2025-3593,SUCCESS,4.98,10,0,8,1,1
CVE-2025-35996,SUCCESS,7.11,10,1,7,1,1
CVE-2025-3600,SUCCESS,1.11,14,0,14,0,0
CVE-2025-3608,SUCCESS,5.44,10,2,6,1,1
CVE-2025-3618,SUCCESS,5.02,10,0,8,1,1
CVE-2025-3620,SUCCESS,1.16,7,0,7,0,0
CVE-2025-3622,SUCCESS,5.09,10,0,8,1,1
CVE-2025-3627,SUCCESS,4.41,10,0,8,1,1
CVE-2025-3628,SUCCESS,4.25,10,0,8,1,1
CVE-2025-3634,SUCCESS,4.71,10,0,8,1,1
CVE-2025-3637,SUCCESS,5.25,10,0,8,1,1
CVE-2025-36558,SUCCESS,4.74,10,0,8,1,1
CVE-2025-3659,SUCCESS,5.01,10,0,8,1,1
CVE-2025-3663,SUCCESS,5.04,10,0,8,1,1
CVE-2025-3664,SUCCESS,4.78,10,0,8,1,1
CVE-2025-3665,SUCCESS,5.33,10,0,8,1,1
CVE-2025-3666,SUCCESS,4.98,10,0,8,1,1
CVE-2025-3667,SUCCESS,6.02,10,0,8,1,1
CVE-2025-3668,SUCCESS,5.02,10,0,8,1,1
CVE-2025-3674,SUCCESS,4.73,10,0,8,1,1
CVE-2025-3675,SUCCESS,5.35,10,0,8,1,1
CVE-2025-3676,SUCCESS,5.04,10,1,7,1,1
CVE-2025-3677,SUCCESS,5.24,10,0,8,1,1
CVE-2025-3678,SUCCESS,5.57,10,3,5,1,1
CVE-2025-3679,SUCCESS,5.04,10,3,5,1,1
CVE-2025-3680,SUCCESS,5.31,10,3,5,1,1
CVE-2025-3681,SUCCESS,4.88,10,3,5,1,1
CVE-2025-3682,SUCCESS,5.69,10,3,5,1,1
CVE-2025-3683,SUCCESS,5.73,10,3,5,1,1
CVE-2025-3684,SUCCESS,5.83,10,1,7,1,1
CVE-2025-3685,SUCCESS,5.00,10,1,7,1,1
CVE-2025-3689,SUCCESS,4.93,10,1,7,1,1
CVE-2025-3690,SUCCESS,5.29,10,1,7,1,1
CVE-2025-3693,SUCCESS,5.18,10,2,6,1,1
CVE-2025-3694,SUCCESS,5.05,10,1,7,1,1
CVE-2025-3696,SUCCESS,4.77,10,1,7,1,1
CVE-2025-3697,SUCCESS,5.26,10,1,7,1,1
CVE-2025-3698,SUCCESS,5.08,10,0,8,1,1
CVE-2025-3723,SUCCESS,5.20,10,3,5,1,1
CVE-2025-3724,SUCCESS,4.92,10,3,5,1,1
CVE-2025-3725,SUCCESS,5.42,10,3,5,1,1
CVE-2025-3726,SUCCESS,5.58,10,3,5,1,1
CVE-2025-3727,SUCCESS,5.46,10,3,5,1,1
CVE-2025-3728,SUCCESS,6.09,10,3,5,1,1
CVE-2025-3729,SUCCESS,4.93,10,2,6,1,1
CVE-2025-3758,SUCCESS,5.41,10,0,8,1,1
CVE-2025-3761,SUCCESS,5.49,10,0,8,1,1
CVE-2025-3762,SUCCESS,5.99,10,3,5,1,1
CVE-2025-3763,SUCCESS,5.59,10,3,5,1,1
CVE-2025-3764,SUCCESS,4.70,10,0,8,1,1
CVE-2025-3765,SUCCESS,4.66,10,0,8,1,1
CVE-2025-37738,SUCCESS,5.14,10,1,7,1,1
CVE-2025-37741,SUCCESS,5.62,10,0,8,1,1
CVE-2025-37743,SUCCESS,4.67,10,1,7,1,1
CVE-2025-37744,SUCCESS,4.84,10,1,7,1,1
CVE-2025-37745,SUCCESS,7.45,10,0,8,1,1
CVE-2025-37748,SUCCESS,5.17,10,1,7,1,1
CVE-2025-37750,SUCCESS,6.52,10,1,7,1,1
CVE-2025-37755,SUCCESS,4.68,10,0,8,1,1
CVE-2025-37757,SUCCESS,4.75,10,1,7,1,1
CVE-2025-37758,SUCCESS,5.29,10,0,8,1,1
CVE-2025-37759,SUCCESS,5.35,10,0,8,1,1
CVE-2025-37763,SUCCESS,5.51,10,1,7,1,1
CVE-2025-37764,SUCCESS,5.43,10,1,7,1,1
CVE-2025-37765,SUCCESS,4.77,10,2,6,1,1
CVE-2025-37766,SUCCESS,4.97,10,0,8,1,1
CVE-2025-37767,SUCCESS,5.10,10,0,8,1,1
CVE-2025-37768,SUCCESS,5.15,10,0,8,1,1
CVE-2025-37769,SUCCESS,5.21,10,0,8,1,1
CVE-2025-37770,SUCCESS,4.70,10,0,8,1,1
CVE-2025-37771,SUCCESS,4.66,10,0,8,1,1
CVE-2025-37772,SUCCESS,5.45,10,0,8,1,1
CVE-2025-37774,SUCCESS,5.33,10,0,8,1,1
CVE-2025-37776,SUCCESS,4.68,10,1,7,1,1
CVE-2025-37777,SUCCESS,5.05,10,1,7,1,1
CVE-2025-37778,SUCCESS,5.26,10,2,6,1,1
CVE-2025-37779,SUCCESS,5.41,10,0,8,1,1
CVE-2025-37780,SUCCESS,2.52,7,0,7,0,0
CVE-2025-37781,SUCCESS,5.08,10,0,8,1,1
CVE-2025-37784,SUCCESS,4.72,10,0,8,1,1
CVE-2025-37785,SUCCESS,5.75,10,1,7,1,1
CVE-2025-37786,SUCCESS,5.98,10,1,7,1,1
CVE-2025-37788,SUCCESS,4.75,10,1,7,1,1
CVE-2025-37791,SUCCESS,4.83,10,0,8,1,1
CVE-2025-37792,SUCCESS,1.20,9,0,9,0,0
CVE-2025-37794,SUCCESS,1.93,7,0,7,0,0
CVE-2025-37796,SUCCESS,4.71,10,0,8,1,1
CVE-2025-37797,SUCCESS,1.52,7,0,7,0,0
CVE-2025-37805,SUCCESS,5.37,10,0,8,1,1
CVE-2025-37806,SUCCESS,5.38,10,0,8,1,1
CVE-2025-37809,SUCCESS,5.08,10,0,8,1,1
CVE-2025-37812,SUCCESS,5.24,10,0,8,1,1
CVE-2025-37816,SUCCESS,5.67,10,3,5,1,1
CVE-2025-37817,SUCCESS,5.42,10,0,8,1,1
CVE-2025-37819,SUCCESS,5.08,10,0,8,1,1
CVE-2025-37820,SUCCESS,6.12,10,1,7,1,1
CVE-2025-37823,SUCCESS,4.69,10,1,7,1,1
CVE-2025-37824,SUCCESS,4.95,10,0,8,1,1
CVE-2025-37827,SUCCESS,5.01,10,0,8,1,1
CVE-2025-37828,SUCCESS,4.95,10,1,7,1,1
CVE-2025-37829,SUCCESS,5.16,10,0,8,1,1
CVE-2025-3783,SUCCESS,4.94,10,0,8,1,1
CVE-2025-37830,SUCCESS,5.03,10,0,8,1,1
CVE-2025-37831,SUCCESS,5.51,10,0,8,1,1
CVE-2025-37836,SUCCESS,4.83,10,0,8,1,1
CVE-2025-37838,SUCCESS,5.84,10,1,7,1,1
CVE-2025-37841,SUCCESS,5.41,10,1,7,1,1
CVE-2025-37843,SUCCESS,5.17,10,1,7,1,1
CVE-2025-37844,SUCCESS,5.06,10,0,8,1,1
CVE-2025-37845,SUCCESS,5.01,10,1,7,1,1
CVE-2025-37847,SUCCESS,4.72,10,0,8,1,1
CVE-2025-37848,SUCCESS,5.01,10,0,8,1,1
CVE-2025-37849,SUCCESS,5.19,10,1,7,1,1
CVE-2025-3785,SUCCESS,4.99,10,2,6,1,1
CVE-2025-37850,SUCCESS,5.02,10,0,8,1,1
CVE-2025-37852,SUCCESS,4.78,10,0,8,1,1
CVE-2025-37853,SUCCESS,4.40,10,0,8,1,1
CVE-2025-37854,SUCCESS,4.70,10,1,7,1,1
CVE-2025-37855,SUCCESS,5.44,10,0,8,1,1
CVE-2025-37856,SUCCESS,5.68,10,0,8,1,1
CVE-2025-37858,SUCCESS,6.00,10,1,7,1,1
CVE-2025-37859,SUCCESS,4.74,10,0,8,1,1
CVE-2025-3786,SUCCESS,5.21,10,3,5,1,1
CVE-2025-37861,SUCCESS,6.92,10,0,8,1,1
CVE-2025-37862,SUCCESS,5.33,10,0,8,1,1
CVE-2025-37865,SUCCESS,2.73,8,0,8,0,0
CVE-2025-37868,SUCCESS,5.64,10,0,8,1,1
CVE-2025-37869,SUCCESS,6.23,10,1,7,1,1
CVE-2025-37871,SUCCESS,5.11,10,0,8,1,1
CVE-2025-37872,SUCCESS,5.40,10,1,7,1,1
CVE-2025-37874,SUCCESS,1.13,6,0,6,0,0
CVE-2025-37879,SUCCESS,4.67,10,0,8,1,1
CVE-2025-37880,SUCCESS,4.64,10,0,8,1,1
CVE-2025-37881,SUCCESS,4.97,10,0,8,1,1
CVE-2025-37882,SUCCESS,5.85,10,3,5,1,1
CVE-2025-37883,SUCCESS,5.09,10,1,7,1,1
CVE-2025-37884,SUCCESS,4.87,10,0,8,1,1
CVE-2025-37885,SUCCESS,4.91,10,1,7,1,1
CVE-2025-37890,SUCCESS,5.09,10,1,7,1,1
CVE-2025-37891,SUCCESS,4.77,10,3,5,1,1
CVE-2025-37899,SUCCESS,5.24,10,1,7,1,1
CVE-2025-3790,SUCCESS,4.91,10,0,8,1,1
CVE-2025-37900,SUCCESS,4.66,10,0,8,1,1
CVE-2025-37903,SUCCESS,5.67,10,1,7,1,1
CVE-2025-37907,SUCCESS,4.68,10,0,8,1,1
CVE-2025-37909,SUCCESS,4.80,10,1,7,1,1
CVE-2025-3791,SUCCESS,4.82,10,2,6,1,1
CVE-2025-37910,SUCCESS,5.52,10,1,7,1,1
CVE-2025-37911,SUCCESS,4.82,10,1,7,1,1
CVE-2025-37912,SUCCESS,4.64,10,0,8,1,1
CVE-2025-37913,SUCCESS,5.24,10,1,7,1,1
CVE-2025-37914,SUCCESS,4.66,10,1,7,1,1
CVE-2025-37915,SUCCESS,4.99,10,1,7,1,1
CVE-2025-37916,SUCCESS,5.69,10,1,7,1,1
CVE-2025-37918,SUCCESS,5.48,10,0,8,1,1
CVE-2025-37919,SUCCESS,5.05,10,0,8,1,1
CVE-2025-3792,SUCCESS,4.71,10,1,7,1,1
CVE-2025-37920,SUCCESS,4.92,10,1,7,1,1
CVE-2025-37921,SUCCESS,5.19,10,0,8,1,1
CVE-2025-37922,SUCCESS,1.54,11,0,11,0,0
CVE-2025-37923,SUCCESS,4.98,10,0,8,1,1
CVE-2025-37924,SUCCESS,5.35,10,2,6,1,1
CVE-2025-37926,SUCCESS,1.06,8,0,8,0,0
CVE-2025-37927,SUCCESS,5.33,10,3,5,1,1
CVE-2025-37936,SUCCESS,7.38,10,0,8,1,1
CVE-2025-37937,SUCCESS,4.95,10,0,8,1,1
CVE-2025-37941,SUCCESS,4.84,10,0,8,1,1
CVE-2025-37943,SUCCESS,5.89,10,1,7,1,1
CVE-2025-37946,SUCCESS,4.87,10,0,8,1,1
CVE-2025-37949,SUCCESS,5.04,10,0,8,1,1
CVE-2025-37951,SUCCESS,5.67,10,1,7,1,1
CVE-2025-37952,SUCCESS,5.14,10,1,7,1,1
CVE-2025-37953,SUCCESS,4.88,10,0,8,1,1
CVE-2025-37957,SUCCESS,5.34,10,1,7,1,1
CVE-2025-37959,SUCCESS,4.98,10,0,8,1,1
CVE-2025-3796,SUCCESS,5.44,10,1,7,1,1
CVE-2025-37961,SUCCESS,8.06,10,1,7,1,1
CVE-2025-37962,SUCCESS,6.42,10,1,7,1,1
CVE-2025-37967,SUCCESS,6.18,10,0,8,1,1
CVE-2025-37968,SUCCESS,5.63,10,0,8,1,1
CVE-2025-37969,SUCCESS,5.59,10,0,8,1,1
CVE-2025-3797,SUCCESS,6.26,10,1,7,1,1
CVE-2025-37970,SUCCESS,5.47,10,0,8,1,1
CVE-2025-37971,SUCCESS,5.46,10,0,8,1,1
CVE-2025-37972,SUCCESS,5.83,10,0,8,1,1
CVE-2025-37977,SUCCESS,6.52,10,0,8,1,1
CVE-2025-37978,SUCCESS,5.95,10,0,8,1,1
CVE-2025-37979,SUCCESS,6.24,10,3,5,1,1
CVE-2025-3798,SUCCESS,5.49,10,0,8,1,1
CVE-2025-37980,SUCCESS,5.87,10,1,7,1,1
CVE-2025-37981,SUCCESS,5.30,10,1,7,1,1
CVE-2025-37982,SUCCESS,5.22,10,0,8,1,1
CVE-2025-37984,SUCCESS,4.33,10,1,7,1,1
CVE-2025-37989,SUCCESS,11.95,10,1,7,1,1
CVE-2025-3799,SUCCESS,11.01,10,1,7,1,1
CVE-2025-37990,SUCCESS,10.31,10,0,8,1,1
CVE-2025-37992,SUCCESS,5.75,10,0,8,1,1
CVE-2025-37994,SUCCESS,5.53,10,0,8,1,1
CVE-2025-37997,SUCCESS,5.12,10,1,7,1,1
CVE-2025-3800,SUCCESS,5.67,10,1,7,1,1
CVE-2025-3802,SUCCESS,5.23,10,2,6,1,1
CVE-2025-3803,SUCCESS,5.84,10,2,6,1,1
CVE-2025-3804,SUCCESS,4.68,10,3,5,1,1
CVE-2025-3805,SUCCESS,4.70,10,3,5,1,1
CVE-2025-3807,SUCCESS,5.61,10,0,8,1,1
CVE-2025-38104,SUCCESS,5.60,10,1,7,1,1
CVE-2025-3816,SUCCESS,5.58,10,2,6,1,1
CVE-2025-3817,SUCCESS,5.16,10,1,7,1,1
CVE-2025-3818,SUCCESS,5.18,10,1,7,1,1
CVE-2025-3819,SUCCESS,5.93,10,1,7,1,1
CVE-2025-3820,SUCCESS,5.26,10,2,6,1,1
CVE-2025-3827,SUCCESS,5.65,10,1,7,1,1
CVE-2025-3828,SUCCESS,5.62,10,1,7,1,1
CVE-2025-3829,SUCCESS,6.77,10,1,7,1,1
CVE-2025-3830,SUCCESS,6.02,10,0,8,1,1
CVE-2025-3837,SUCCESS,1.31,9,0,9,0,0
CVE-2025-3842,SUCCESS,5.12,10,0,8,1,1
CVE-2025-3845,SUCCESS,5.58,10,3,5,1,1
CVE-2025-3846,SUCCESS,4.98,10,1,7,1,1
CVE-2025-3847,SUCCESS,4.98,10,1,7,1,1
CVE-2025-3850,SUCCESS,5.48,10,0,8,1,1
CVE-2025-3851,SUCCESS,5.48,10,2,6,1,1
CVE-2025-3852,SUCCESS,5.29,10,0,8,1,1
CVE-2025-3854,SUCCESS,5.32,10,3,5,1,1
CVE-2025-3856,SUCCESS,5.19,10,1,7,1,1
CVE-2025-3866,SUCCESS,6.67,10,1,7,1,1
CVE-2025-3867,SUCCESS,6.14,10,1,7,1,1
CVE-2025-3869,SUCCESS,6.07,10,1,7,1,1
CVE-2025-3870,SUCCESS,6.27,10,1,7,1,1
CVE-2025-3877,ERROR,0.00,0,0,0,0,0
CVE-2025-3885,SUCCESS,5.91,10,0,8,1,1
CVE-2025-3910,SUCCESS,4.81,10,0,8,1,1
CVE-2025-3918,SUCCESS,5.23,10,1,7,1,1
CVE-2025-3921,SUCCESS,5.54,10,0,8,1,1
CVE-2025-3923,SUCCESS,1.41,11,0,11,0,0
CVE-2025-3924,SUCCESS,5.30,10,1,7,1,1
CVE-2025-3935,SUCCESS,5.25,10,0,8,1,1
CVE-2025-39374,SUCCESS,5.38,10,0,8,1,1
CVE-2025-39381,SUCCESS,5.56,10,1,7,1,1
CVE-2025-39414,SUCCESS,5.34,10,1,7,1,1
CVE-2025-39415,SUCCESS,5.37,10,1,7,1,1
CVE-2025-39416,SUCCESS,6.18,10,1,7,1,1
CVE-2025-39417,SUCCESS,5.98,10,1,7,1,1
CVE-2025-39418,SUCCESS,5.88,10,1,7,1,1
CVE-2025-39419,SUCCESS,5.70,10,1,7,1,1
CVE-2025-39421,SUCCESS,5.64,10,1,7,1,1
CVE-2025-39422,SUCCESS,5.45,10,1,7,1,1
CVE-2025-39423,SUCCESS,5.11,10,0,8,1,1
CVE-2025-39424,SUCCESS,5.40,10,1,7,1,1
CVE-2025-39430,SUCCESS,5.48,10,1,7,1,1
CVE-2025-39431,SUCCESS,5.74,10,1,7,1,1
CVE-2025-39433,SUCCESS,5.18,10,1,7,1,1
CVE-2025-39435,SUCCESS,5.74,10,1,7,1,1
CVE-2025-39440,SUCCESS,5.46,10,1,7,1,1
CVE-2025-39441,SUCCESS,5.32,10,1,7,1,1
CVE-2025-39442,SUCCESS,5.92,10,1,7,1,1
CVE-2025-39455,SUCCESS,1.11,8,0,8,0,0
CVE-2025-39492,SUCCESS,1.10,6,0,6,0,0
CVE-2025-39530,SUCCESS,5.94,10,1,7,1,1
CVE-2025-39544,SUCCESS,5.26,10,0,8,1,1
CVE-2025-39547,SUCCESS,5.81,10,1,7,1,1
CVE-2025-39548,SUCCESS,6.41,10,0,8,1,1
CVE-2025-3955,SUCCESS,5.31,10,3,5,1,1
CVE-2025-3956,SUCCESS,5.62,10,1,7,1,1
CVE-2025-3957,SUCCESS,5.29,10,1,7,1,1
CVE-2025-3966,SUCCESS,5.07,10,0,8,1,1
CVE-2025-3967,SUCCESS,5.88,10,1,7,1,1
CVE-2025-3968,SUCCESS,5.48,10,1,7,1,1
CVE-2025-3969,SUCCESS,5.28,10,0,8,1,1
CVE-2025-3971,SUCCESS,4.98,10,1,7,1,1
CVE-2025-3972,SUCCESS,5.17,10,1,7,1,1
CVE-2025-3973,SUCCESS,4.94,10,1,7,1,1
CVE-2025-3974,SUCCESS,4.96,10,1,7,1,1
CVE-2025-3975,SUCCESS,5.31,10,1,7,1,1
CVE-2025-3976,SUCCESS,5.17,10,1,7,1,1
CVE-2025-3977,SUCCESS,5.40,10,1,7,1,1
CVE-2025-3978,SUCCESS,5.75,10,0,8,1,1
CVE-2025-3980,SUCCESS,5.55,10,1,7,1,1
CVE-2025-3981,SUCCESS,5.23,10,1,7,1,1
CVE-2025-3983,SUCCESS,5.52,10,2,6,1,1
CVE-2025-3984,SUCCESS,5.17,10,0,8,1,1
CVE-2025-3985,SUCCESS,5.76,10,0,8,1,1
CVE-2025-3986,SUCCESS,5.34,10,0,8,1,1
CVE-2025-3987,SUCCESS,5.16,10,2,6,1,1
CVE-2025-3988,SUCCESS,5.61,10,3,5,1,1
CVE-2025-3989,SUCCESS,5.37,10,3,5,1,1
CVE-2025-3990,SUCCESS,5.59,10,3,5,1,1
CVE-2025-3991,SUCCESS,5.15,10,3,5,1,1
CVE-2025-3992,SUCCESS,5.78,10,3,5,1,1
CVE-2025-3993,SUCCESS,5.33,10,3,5,1,1
CVE-2025-3997,SUCCESS,5.38,10,0,8,1,1
CVE-2025-3998,SUCCESS,6.11,10,1,7,1,1
CVE-2025-4001,SUCCESS,5.89,10,0,8,1,1
CVE-2025-4004,SUCCESS,5.33,10,1,7,1,1
CVE-2025-4005,SUCCESS,4.94,10,1,7,1,1
CVE-2025-4006,SUCCESS,5.26,10,0,8,1,1
CVE-2025-4007,SUCCESS,6.58,10,3,5,1,1
CVE-2025-4008,SUCCESS,5.84,10,2,6,1,1
CVE-2025-4009,SUCCESS,6.27,10,1,7,1,1
CVE-2025-40114,SUCCESS,1.42,7,0,7,0,0
CVE-2025-4013,SUCCESS,5.32,10,1,7,1,1
CVE-2025-4014,SUCCESS,6.06,10,1,7,1,1
CVE-2025-4015,SUCCESS,6.30,10,0,8,1,1
CVE-2025-4016,SUCCESS,6.11,10,1,7,1,1
CVE-2025-4017,SUCCESS,5.64,10,1,7,1,1
CVE-2025-4018,SUCCESS,5.15,10,0,8,1,1
CVE-2025-4019,SUCCESS,5.30,10,0,8,1,1
CVE-2025-4020,SUCCESS,5.44,10,1,7,1,1
CVE-2025-4021,SUCCESS,5.07,10,1,7,1,1
CVE-2025-4022,SUCCESS,4.94,10,0,8,1,1
CVE-2025-4023,SUCCESS,5.30,10,1,7,1,1
CVE-2025-4024,SUCCESS,6.29,10,1,7,1,1
CVE-2025-4025,SUCCESS,5.29,10,1,7,1,1
CVE-2025-4026,SUCCESS,5.04,10,1,7,1,1
CVE-2025-4027,SUCCESS,5.21,10,1,7,1,1
CVE-2025-4028,SUCCESS,6.18,10,1,7,1,1
CVE-2025-4029,SUCCESS,5.65,10,2,6,1,1
CVE-2025-4030,SUCCESS,5.18,10,1,7,1,1
CVE-2025-4031,SUCCESS,4.94,10,1,7,1,1
CVE-2025-4032,SUCCESS,5.18,10,2,6,1,1
CVE-2025-4033,SUCCESS,5.19,10,1,7,1,1
CVE-2025-4034,SUCCESS,4.85,10,1,7,1,1
CVE-2025-4036,SUCCESS,5.20,10,0,8,1,1
CVE-2025-4037,SUCCESS,5.08,10,0,8,1,1
CVE-2025-4038,SUCCESS,5.63,10,2,6,1,1
CVE-2025-4039,SUCCESS,4.82,10,1,7,1,1
CVE-2025-4050,SUCCESS,4.82,10,0,8,1,1
CVE-2025-4051,SUCCESS,5.08,10,0,8,1,1
CVE-2025-40556,SUCCESS,6.68,10,0,8,1,1
CVE-2025-4058,SUCCESS,5.00,10,1,7,1,1
CVE-2025-4059,SUCCESS,5.28,10,2,6,1,1
CVE-2025-4060,SUCCESS,4.85,10,1,7,1,1
CVE-2025-4061,SUCCESS,5.00,10,2,6,1,1
CVE-2025-4062,SUCCESS,5.30,10,2,6,1,1
CVE-2025-4063,SUCCESS,5.23,10,2,6,1,1
CVE-2025-4064,SUCCESS,5.31,10,0,8,1,1
CVE-2025-4065,SUCCESS,5.16,10,0,8,1,1
CVE-2025-4066,SUCCESS,5.50,10,0,8,1,1
CVE-2025-4067,SUCCESS,5.61,10,0,8,1,1
CVE-2025-40671,SUCCESS,5.55,10,1,7,1,1
CVE-2025-4068,SUCCESS,5.13,10,2,6,1,1
CVE-2025-4069,SUCCESS,5.65,10,3,5,1,1
CVE-2025-4070,SUCCESS,5.08,10,1,7,1,1
CVE-2025-4071,SUCCESS,4.96,10,1,7,1,1
CVE-2025-4072,SUCCESS,4.84,10,1,7,1,1
CVE-2025-4073,SUCCESS,4.98,10,1,7,1,1
CVE-2025-4074,SUCCESS,4.93,10,1,7,1,1
CVE-2025-4076,SUCCESS,5.38,10,2,6,1,1
CVE-2025-4077,SUCCESS,5.18,10,2,6,1,1
CVE-2025-40775,SUCCESS,5.25,10,0,8,1,1
CVE-2025-4079,SUCCESS,6.83,10,3,5,1,1
CVE-2025-4080,SUCCESS,4.87,10,1,7,1,1
CVE-2025-40846,SUCCESS,5.29,10,0,8,1,1
CVE-2025-4085,SUCCESS,5.20,10,0,8,1,1
CVE-2025-4089,SUCCESS,4.62,10,0,8,1,1
CVE-2025-4090,SUCCESS,5.04,10,0,8,1,1
CVE-2025-40906,SUCCESS,4.76,10,0,8,1,1
CVE-2025-40907,SUCCESS,4.82,10,2,6,1,1
CVE-2025-4091,SUCCESS,5.18,10,2,6,1,1
CVE-2025-4092,SUCCESS,4.90,10,2,6,1,1
CVE-2025-4093,SUCCESS,4.41,10,1,7,1,1
CVE-2025-4103,SUCCESS,5.62,10,0,8,1,1
CVE-2025-4104,SUCCESS,4.86,10,0,8,1,1
CVE-2025-4108,SUCCESS,4.97,10,1,7,1,1
CVE-2025-4109,SUCCESS,4.96,10,1,7,1,1
CVE-2025-4110,SUCCESS,4.84,10,1,7,1,1
CVE-2025-4111,SUCCESS,4.57,10,1,7,1,1
CVE-2025-4112,SUCCESS,5.56,10,1,7,1,1
CVE-2025-4113,SUCCESS,4.91,10,1,7,1,1
CVE-2025-4114,SUCCESS,5.26,10,3,5,1,1
CVE-2025-4115,SUCCESS,5.15,10,3,5,1,1
CVE-2025-4116,SUCCESS,5.13,10,3,5,1,1
CVE-2025-4117,SUCCESS,5.28,10,3,5,1,1
CVE-2025-4118,SUCCESS,5.17,10,0,8,1,1
CVE-2025-4119,SUCCESS,5.45,10,0,8,1,1
CVE-2025-4120,SUCCESS,5.40,10,3,5,1,1
CVE-2025-4121,SUCCESS,4.89,10,2,6,1,1
CVE-2025-4122,SUCCESS,5.21,10,2,6,1,1
CVE-2025-41226,SUCCESS,5.63,10,0,8,1,1
CVE-2025-41227,SUCCESS,5.51,10,0,8,1,1
CVE-2025-4123,SUCCESS,1.86,10,0,10,0,0
CVE-2025-41230,SUCCESS,5.34,10,1,7,1,1
CVE-2025-41232,SUCCESS,6.71,10,0,8,1,1
CVE-2025-4133,SUCCESS,5.49,10,0,8,1,1
CVE-2025-4135,SUCCESS,5.15,10,2,6,1,1
CVE-2025-4136,SUCCESS,6.60,10,1,7,1,1
CVE-2025-41377,SUCCESS,5.60,10,0,8,1,1
CVE-2025-41378,SUCCESS,5.17,10,0,8,1,1
CVE-2025-41379,SUCCESS,5.37,10,0,8,1,1
